Sensor_0,Sensor_1,Sensor_2,Sensor_3,x,z,time
83579.25,91619,79931.5,82026.5,0,0,4.395996094
83597.75,91607.75,79919.75,82056,0,0,4.411364794
83582.25,91609.75,79910.5,82047.25,0,0,4.426562548
83587.5,91598.75,79905,82066,0,0,4.441526413
83586.5,91589.25,79905.75,82055,0,0,4.457701206
83610.75,91629.25,79926.5,82042.5,0,0,4.476441383
83583.25,91597,79946,82063.75,0,0,4.488362074
83590.75,91606,79921.5,82029,0,0,4.502738476
83584,91607.75,79920.25,82057,0,0,4.51928854
83583.25,91604.25,79920.25,82058.75,0,0,4.535096407
83587.25,91643.5,79938.25,82058,0,0,4.550098181
83602,91610.25,79919.5,82046.5,0,0,4.565594912
83598.25,91593,79917.5,82052.75,0,0,4.581210375
83582.5,91627.25,79934,82073,0,0,4.596409321
83588.75,91609.5,79935,82047.75,0,0,4.612176657
83600.25,91595,79932.25,82052.25,0,0,4.627421379
83593,91605.25,79922.25,82043.5,0,0,4.642691612
83580.5,91619.75,79919.75,82052,0,0,4.657431126
83607.25,91632.75,79917.25,82061,0,0,4.672874451
83583.75,91620.75,79912,82054.5,0,0,4.688614607
83612.75,91610.75,79913.5,82042.25,0,0,4.703727961
83584.75,91605.75,79930.25,82038.25,0,0,4.719577312
83592,91609,79930.75,82051.75,0,0,4.735084295
83589,91599.75,79923,82042.25,0,0,4.749760866
83591,91625.75,79932.75,82070.75,0,0,4.765192986
83581.75,91628.25,79928,82052.25,0,0,4.780416965
83593.75,91619.5,79913.75,82043.75,0,0,4.795618534
83593.5,91619,79925.25,82049.75,0,0,4.811587095
83617,91588,79926,82044,0,0,4.827373743
83583.75,91616.25,79924.5,82053.75,0,0,4.843035936
83596,91614.5,79944,82038.25,0,0,4.857301712
83596.75,91626,79926.75,82079.25,0,0,4.873673439
83613,91642,79919.5,82043,0,0,4.890368223
83592.25,91615.25,79901.5,82064.75,0,0,4.904940605
83463.75,91629.25,79925.5,82045.5,0,0,4.920683622
83437.75,91586,79934,82033.75,0,0,4.936536551
83444.75,91620.75,79918,82060.75,0,0,4.951886177
83442,91617.25,79929,82059.5,0,0,4.967092991
83441,91596.75,79917.75,82041.75,0,0,4.982367754
83447,91609,79906,82047,0,0,4.998705864
83445.75,91643.5,79903.5,82063,0,0,5.013284922
83453,91621.75,79927,82042.75,0,0,5.028406382
83458.5,91581.5,79906.5,82044.75,0,0,5.044870377
83448.75,91584,79915.5,82058.25,0,0,5.059540987
83453,91618.75,79926.5,82051.25,0,0,5.075396299
83449.25,91595.5,79933.75,82046,0,0,5.090815783
83434.25,91607.75,79916,82074.75,0,0,5.105863571
83468.5,91604.5,79914.5,82048.75,0,0,5.12156868
83449.75,91622.5,79902,82017,0,0,5.136997461
83453.25,91593,79909.75,82049.5,0,0,5.152537584
83439.5,91616.25,79905.25,82067.25,0,0,5.168413401
83457.75,91602.25,79922.75,82035.5,0,0,5.18380785
83438.75,91609.5,79917.5,82069.5,0,0,5.199646711
83439,91594.25,79926.75,82056.5,0,0,5.215532541
83443.25,91593.5,79915,82053.75,0,0,5.231140852
83421.5,91615,79916.75,82067.25,0,0,5.247095346
83444.25,91614,79903.25,82059.75,0,0,5.26211381
83441.75,91604.5,79927.5,82048.25,0,0,5.277518272
83461.25,91590.75,79922.75,82056.5,0,0,5.293415308
83444,91605.25,79906.5,82049.75,0,0,5.308572054
83447.75,91603.75,79938.25,82044.5,0,0,5.324023724
83424,91605,79941.25,82053.5,0,0,5.339915037
83428.5,91588,79915.75,82061.25,0,0,5.356052399
83443.25,91590.75,79934,82056.25,0,0,5.371602058
83425.75,91613,79912,82055,0,0,5.387601852
83432.25,91598.75,79934.25,82059.5,0,0,5.403598309
83444.5,91607.5,79915.25,82062,0,0,5.419950247
83457.75,91590.5,79916.75,82055.5,0,0,5.435699463
83432.25,91610.5,79921,82068,0,0,5.450710058
83421.5,91584.5,79922,82033.5,0,0,5.467473269
83453,91597.75,79895.25,82050.25,0,0,5.482277632
83423,91615.25,79928.75,82048.75,0,0,5.497275829
83441.5,91622.25,79919.25,82047.75,0,0,5.513275623
83440.25,91621.5,79941.25,82037.75,0,0,5.52888608
83441.25,91596.75,79921.5,82047.75,0,0,5.543612719
83419,91617.25,79916,82062.25,0,0,5.559405088
83441.75,91591.75,79908.25,82035.25,0,0,5.574085474
83441,91599,79921.25,82067,0,0,5.591050863
83429.75,91589,79899.5,82060,0,0,5.60705328
83432.75,91606,79930.5,82064.75,0,0,5.623058796
83433.5,91607.5,79927,82047.5,0,0,5.638578415
83436,91592.5,79918,82065.25,0,0,5.654578209
83418.5,91637.25,79916,82031,0,0,5.66957593
83434.5,91583.5,79940.75,82046.5,0,0,5.686576605
83427,91612.5,79922.5,82045.75,0,0,5.701865673
83440.5,91605.5,79917.25,82051.75,0,0,5.717083693
83423,91604.5,79913.5,82050.75,0,0,5.732092619
